Key,Type,Desc,Ru,English,French,Spanish,German,Italian
Menu/Language/#Ru,Text,,Русский,Русский,Русский,Русский,Русский,Русский
Buildings/#Work Camp_farms,Text,,Наши рабочие трудятся на пойменных полях.
Buildings/#Work Camp_flavor,Text,,"В лагере живут рабочие, которые работают на пойменных полях или на стройках монументов."
Buildings/#Work Camp_monuments,Text,,Наши рабочие трудятся на стройках монументов.
Buildings/#Work Camp_notarget,Text,,Наши рабочие отправились на поиски работы.
Buildings/#Work Camp_tooltip,Text,,Готовит рабочих для работы на пойменных полях и на стройках монументов.
Buildings/#Work Camp_workers_0,Text,,"В этом лагере не хватает работников, чтобы поддерживать местных чернорабочих."
Buildings/#Work Camp_workers_1,Text,,"Мы готовим столько рабочих, сколько вообще возможно."
Buildings/#WorkersCount,Text,,{0} / {1} рабочих
Buildings/#WorkforceCount,Text,,Рабочих: {0} (нужно {1})
Buildings/#Zoo,Text,,Зоопарк
Buildings/#Zoo_stock_gamemeat_0,Text,,"В зоопарке есть смотрители, но без мяса дичи животных здесь не поселят."
Buildings/#Zoo_stock_straw_0,Text,,"В зоопарке есть смотрители, но без соломы животных здесь не поселят."
Buildings/#Zoo_storage_gamemeat,Text,,"Дичь<sprite name=""GameMeat"">: {0} мер."
Buildings/#Zoo_storage_straw,Text,,"Солома<sprite name=""Straw"">: {0} мер."
Buildings/#Zoo_tooltip,Text,,"Развлекает жителей при регулярных поставках мяса дичи <sprite name=""GameMeat""> и соломы <sprite name=""Straw"">."
